,TL-hippocampus-R,TL-hippocampus-L,TL-amygdala-R,TL-amygdala-L,TL-anterior-temporal-lobe-medial-part-R,TL-anterior-temporal-lobe-medial-part-L,TL-anterior-temporal-lobe-lateral-part-R,TL-anterior-temporal-lobe-lateral-part-L,TL-parahippocampal-and-ambient-gyrus-R,TL-parahippocampal-and-ambient-gyrus-L,TL-superior-temporal-gyrus-middle-part-R,TL-superior-temporal-gyrus-middle-part-L,TL-middle-and-inferior-temporal-gyrus-R,TL-middle-and-inferior-temporal-gyrus-L,TL-fusiform-gyrus-R,TL-fusiform-gyrus-L,cerebellum-R,cerebellum-L,brainstem-excluding-substantia-nigra-,insula-posterior-long-gyrus-L,insula-posterior-long-gyrus-R,OL-lateral-remainder-occipital-lobe-L,OL-lateral-remainder-occipital-lobe-R,CG-anterior-cingulate-gyrus-L,CG-anterior-cingulate-gyrus-R,CG-posterior-cingulate-gyrus-L,CG-posterior-cingulate-gyrus-R,FL-middle-frontal-gyrus-L,FL-middle-frontal-gyrus-R,TL-posterior-temporal-lobe-L,TL-posterior-temporal-lobe-R,PL-angular-gyrus-L,PL-angular-gyrus-R,caudate-nucleus-L,caudate-nucleus-R,nucleus-accumbens-L,nucleus-accumbens-R,putamen-L,putamen-R,thalamus-L,thalamus-R,pallidum-L,pallidum-R,corpus-callosum-,Lateral-ventricle-excluding-temporal-horn-R,Lateral-ventricle-excluding-temporal-horn-L,Lateral-ventricle-temporal-horn-R,Lateral-ventricle-temporal-horn-L,FL-precentral-gyrus-L,FL-precentral-gyrus-R,FL-straight-gyrus-L,FL-straight-gyrus-R,FL-anterior-orbital-gyrus-L,FL-anterior-orbital-gyrus-R,FL-inferior-frontal-gyrus-L,FL-inferior-frontal-gyrus-R,FL-superior-frontal-gyrus-L,FL-superior-frontal-gyrus-R,PL-postcentral-gyrus-L,PL-postcentral-gyrus-R,PL-superior-parietal-gyrus-L,PL-superior-parietal-gyrus-R,OL-lingual-gyrus-L,OL-lingual-gyrus-R,OL-cuneus-L,OL-cuneus-R,FL-medial-orbital-gyrus-L,FL-medial-orbital-gyrus-R,FL-lateral-orbital-gyrus-L,FL-lateral-orbital-gyrus-R,FL-posterior-orbital-gyrus-L,FL-posterior-orbital-gyrus-R,FL-subgenual-frontal-cortex-L,FL-subgenual-frontal-cortex-R,FL-subcallosal-area-L,FL-subcallosal-area-R,FL-pre-subgenual-frontal-cortex-L,FL-pre-subgenual-frontal-cortex-R,TL-superior-temporal-gyrus-anterior-part-L,TL-superior-temporal-gyrus-anterior-part-R,PL-supramarginal-gyrus-L,PL-supramarginal-gyrus-R,insula-anterior-short-gyrus-L,insula-anterior-short-gyrus-R,insula-middle-short-gyrus-L,insula-middle-short-gyrus-R,insula-posterior-short-gyrus-L,insula-posterior-short-gyrus-R,insula-anterior-inferior-cortex-L,insula-anterior-inferior-cortex-R,insula-anterior-long-gyrus-L,insula-anterior-long-gyrus-R
TL-superior-temporal-gyrus-middle-part-R,-0.4125549764446776,-0.07502623128108205,0.006205702926564416,0.13039165843657136,-0.019911958483098763,0.17040207128375187,0.26334048728068865,0.29456644297037465,-0.4283383961352943,-0.1816623174360309,-1.1102230246251565e-16,-0.030447819451288494,-0.24831102013780978,-0.09486946776326105,-0.37651581551116314,-0.24809499058280893,0.16126974537636177,0.20688133722014784,-0.027459676142295497,-0.04629656854525871,0.04752261923523099,-0.46193016797845127,-0.3513599222011221,0.3242084471710472,0.2446291649456761,-0.39375844384162717,-0.2819511659284941,-0.41393902404061944,-0.5110710901610133,-0.31751728929127426,-0.27493917944502333,-0.4802237940988411,-0.2982684755717812,-0.7565680822526486,-0.8974896751361685,-0.48078330918296974,-0.4158270437468125,-0.7465951409861986,-0.7008695920262716,-0.5705269561874301,-0.4110633356041803,-0.24774414626567218,-0.5471953588220326,0.5715142863153918,-0.42426948237583983,-0.24284811371841403,-0.26901211146503956,0.2620411889146067,-0.3072647820974415,-0.4815087561791472,-0.12272370595964616,-0.12114117459655871,0.1303189942819843,-0.1166140505229401,-0.17045077274559714,-0.32410749320247284,-0.5251116093452612,-0.4689845162232357,-0.44187552212943293,-0.4315816100471531,-0.4354277584749293,-0.5011673433855874,-0.20512084378021633,-0.09394704785042579,-0.29140483072757456,-0.38720780600425253,-0.05134573801326886,-0.22476431082738818,-0.1940511051388379,-0.16504632172598832,0.028756819410651557,-0.18842156183189201,0.698714036127853,0.7193703816160881,0.20040915901456766,0.3039387733233282,0.32172388987349154,0.29548487074940133,0.1668953873480527,0.18207906458424167,-0.8947548846356226,-0.498839574427478,-0.26281093101682473,-0.2971175646330793,0.12372358643882887,0.159939703250721,0.04231169389195055,-0.21815251823846904,0.0744817208375788,0.12356175706389302,-0.3824472824877319,-0.3205008582044984
TL-superior-temporal-gyrus-middle-part-L,-0.40685230235776276,-0.24144247652197656,-0.01666673255322737,-0.06367649181862892,0.007262433963281412,0.1184655720660783,0.16483782767445876,0.3057827539413617,-0.3004755184381658,-0.31594499096932305,-0.030447819451288605,-1.1102230246251565e-16,-0.08935860417239627,0.017625186742887988,-0.3227410308910613,-0.24650025253100727,-0.1982242267599552,-0.09749147837437,-0.14870549049715603,-0.012810284114033621,-0.07427652681328445,-0.3735415704780417,-0.3501371272126418,0.14832644052021393,-0.030192860394805454,-0.311082952341073,-0.07601516992973284,-0.12703186264556515,-0.3920604511746381,-0.13589471903881345,-0.26509911620266957,-0.29951519353628747,-0.10963225453845682,-0.5771837795249184,-0.6823318605773893,-0.3449086873968576,-0.3403977880329738,-0.30618808738853115,-0.223354893611584,-0.4740392296612003,-0.32545730883798224,-0.03222664806660619,-0.47207142307837063,0.2951567111332275,-0.5048154116478144,-0.49001312503616046,-0.21457883875541867,-0.0292500050018569,-0.056930171463230095,-0.4405414903393127,0.07095364353824063,0.02292079129303823,0.3550118502881364,0.21820500397794673,-0.010699590773565054,-0.299326419908058,-0.2530543716531026,-0.22030897392121568,-0.19548907105609975,-0.383901901019012,-0.3346060288672948,-0.29406150197200315,-0.3853209529097613,-0.2897281954038946,-0.3694372959440025,-0.4123544313236506,0.23522638521343012,0.11805639141254204,0.25107778990690843,0.19011220622064345,0.41718619129754153,0.24720258136545106,0.2497996018388298,0.39854646835063834,-0.00729866769724874,0.004585736587042477,0.12223619777061254,0.11209263913465996,0.2222770785176117,-0.03226542604226368,-0.4333646956247066,-0.4031193930425037,0.16714460488027844,-0.11135160801020538,0.618516586150103,0.39191559680575133,0.11896872237585171,-0.1402199282906551,0.18914663887284067,-0.022683507891105112,-0.12610652333755556,-0.154914887595635
TL-middle-and-inferior-temporal-gyrus-R,-0.432686736902923,-0.08458392846232832,-0.11087534910370986,-0.17331839053157833,-0.1706255086182839,0.020314248243885336,0.1772361616810314,0.19145753255711662,-0.5669832495352767,-0.3870482244932901,-0.2483110201378098,-0.08935860417239633,2.220446049250313e-16,0.05085924475002823,-0.4559046964271395,-0.44875162892083864,-0.23906107553551018,-0.15410892754564143,-0.2659324178041202,-0.16418504557389066,-0.041864692165881234,-0.46534648378784405,-0.39370441734852785,0.3405741515156814,0.2465465701635402,-0.11298846867144424,-0.1285911738709854,-0.3126131549531813,-0.17192936928961072,-0.41501789038183623,-0.23886580273724478,-0.3107445174586764,-0.056990246503968944,-0.3998119298354117,-0.505162383099694,-0.028875320502741275,-0.4020253673728543,-0.31131774182291866,-0.32278516620452113,-0.38969728410930116,-0.35419817255068786,0.30794650626687003,0.014382480149114002,0.43851588217176934,-0.2871778846850545,-0.5106194193728733,-0.526739967306024,-0.0927983022318011,-0.2378610429265476,-0.15490231612249492,0.11811022846907465,0.11531118525488993,-0.10150330945044259,0.2068576545740477,0.003623264180389607,0.030380409474372372,-0.3725868503815215,-0.33019329917613627,-0.3706022044283758,-0.5548824506911247,-0.442278176120821,-0.5300473905328433,-0.1822303449331027,-0.043395388131399426,-0.14324166385349268,-0.1570404702454661,-0.09518041040621278,-0.14728223200847462,-0.10093332263364486,0.025535479405335626,0.14957992578871804,-0.09711258765455083,0.6914388959619846,0.665281306355196,0.022050049469289512,-0.12154511837861581,0.41273374184136735,0.43390687444146986,0.06439435092479745,0.016213149343341893,-0.4368652404164501,-0.46148951162193064,0.1756386686444895,-0.08763285105958385,0.3717846688756747,0.26759939416628226,-0.17718385542757217,-0.004655502044018711,-0.0042062221074418565,0.1644713874743907,-0.22974110828333943,-0.20332952278261868
TL-middle-and-inferior-temporal-gyrus-L,-0.2757808037912134,-0.17223962036482116,-0.08497516403415428,-0.15690484895874363,0.0572299058314511,0.04820405158945884,0.05091226453698089,0.13185494797581043,-0.21575378328482042,-0.24665497990469754,-0.09486946776326105,0.017625186742887988,0.05085924475002834,0.0,-0.18317632706679138,-0.4507257762617132,-0.43466277163159456,-0.3186859185196752,-0.1797174190901621,0.061397372727927946,0.15676378156148416,-0.257364990927054,-0.32472443204280976,0.008520906522815588,0.03672279516049765,-0.16142564394909703,0.06692459628298647,-0.08037923042677192,-0.169794033893536,-0.23125153048040226,-0.24729295195949397,-0.4365952195249124,-0.3626466737536941,-0.49118007203709135,-0.5019726471519046,-0.20169925709773656,-0.39272122716136565,-0.21908547110016843,-0.17478852507262566,-0.21538951489558678,-0.16428950097457068,0.15988321037177128,-0.11082943859861404,0.15865995847001635,-0.16747369686926097,-0.6265136532686024,-0.23352084962140374,-0.35427127468680114,-0.026006436855466053,-0.3163248476113123,0.012979097924772975,-0.06696562465634365,0.057053528842012036,0.33153190843019886,-0.04264716725160028,-0.2804172192009132,-0.14530441837988484,-0.03812618897350495,-0.1522899104461391,-0.440121073655354,-0.528449899853253,-0.529097488725943,-0.08575744244833644,0.03589463065151488,-0.17538294866790566,-0.17104140352877512,-0.16985457219564645,-0.08781235728618869,0.2837057203405366,0.16912463912217016,0.44526585097837634,0.21939351155012562,0.34604803840121867,0.2570942291039808,-0.006702546554510275,-0.24642304091083883,0.2130149829540847,0.23894217295232728,0.19071472409892865,0.009036420276137547,-0.28061903850539394,-0.6914355581977215,0.2536984759116685,-0.037228963901994205,0.4436920364484515,0.2190509502283595,-0.16447703910440803,0.0377990684667624,0.04761163112636324,0.005847617743703459,-0.0057579454783214246,-0.05525177906420242
TL-fusiform-gyrus-R,0.014576451918799471,0.24425255423512637,0.3765165709974599,0.42824072587101447,0.1371641189264099,0.28767124643318237,-0.06707564658864573,0.1787725970821138,0.030099208643525666,0.20024219882313526,-0.37651581551116314,-0.32274103089106126,-0.4559046964271395,-0.18317632706679143,0.0,0.10466327127068431,0.14784790702643213,0.16511034049390305,0.4233342344731832,-0.061518481602623076,0.0979937347196495,-0.8054170832584918,-0.5345862125160965,0.35986081522614916,0.5383974203552696,-0.555650901052297,-0.48773311937025887,-0.5785885283859996,-0.5653619508700541,-0.7052361375613502,-0.4951460555418992,-0.775087781367188,-0.4318757646843568,-0.24626948732377485,-0.4840929777043229,-0.24582289276076547,-0.5056605127794166,-0.5837708212352278,-0.5714881377829786,-0.0854248074413328,-0.049445010379542007,0.4155235775428998,0.2576444698939012,0.7761970295071443,-0.010285298037042756,-0.212759836407988,-0.13538267853075525,0.4320401625370599,-0.0964985741902028,-0.08626809894420687,-0.22046615183085888,-0.24493588336630995,-0.4623683306368118,-0.2807373601135148,-0.38297401724573155,-0.39515435997734905,-0.5990606022715351,-0.68782993907683,-0.3528675272141824,-0.3577453084298945,-0.6252464571100843,-0.75993428052367,-0.09711726948858723,0.14148718068502264,-0.03763012445954514,-0.07758645082832386,-0.4845908431921214,-0.607681247004248,-0.2929897536953081,-0.45317192777143034,-0.049868888496615776,-0.2859951806575628,0.6736171753510856,0.879316582456718,0.08775287550601563,-0.18856896929753947,0.33711564662809407,0.5929887591047984,-0.09945023629032612,-0.30098900023765557,-0.8024132180864423,-0.8305869917694122,0.4334706442240004,-0.13372682292279559,0.344619872913406,0.2619721168312852,0.24951692367438744,0.03640367483591894,0.037215727223325806,0.27099195807546667,-0.16735378931976583,-0.2247755179348443
TL-fusiform-gyrus-L,-0.10369458921645663,-0.002216782049459076,0.1158677478758176,0.1817794614134851,0.3347047621734008,0.3468899442300391,0.18185187269700387,0.18361490074804232,-0.1541525779496044,-0.10607695731005812,-0.24809499058280893,-0.24650025253100727,-0.44875162892083864,-0.4507257762617132,0.10466327127068431,0.0,-0.14412921462836722,-0.1587953870124923,0.22925119363689717,0.01582022536991079,0.14695036514201532,-0.9504309809502668,-0.6356477643837648,0.25969781054343555,0.4810187641922826,-0.5864777913296255,-0.6008546930172591,-0.7177549776876935,-0.6324319780249952,-0.6798910208031388,-0.3084415755273541,-0.8691418231037653,-0.4278059742400444,-0.40090302820883716,-0.4995593223041054,-0.09792578523121667,-0.43536276976835947,-0.6604923726511908,-0.6264141307475565,-0.22541879910523765,-0.22686215510231716,0.26222054468048556,-0.1994586580973059,0.7393765529087757,-0.13784199817169474,-0.24682951633010963,0.1432543876277772,0.34471052867262253,-0.12602871210664462,-0.21653830298021634,-0.20305265233494932,-0.23799448999130582,-0.3788279303001502,-0.11978855211096189,-0.3945431809181903,-0.33856070898050716,-0.5625644449867657,-0.5975178920396288,-0.3851589886205154,-0.34991249925491386,-0.5695278803750254,-0.5616548723734891,-0.43627237521900475,-0.07060119863292957,-0.270624872298954,-0.32585908168030203,-0.37608137541557624,-0.4010062171740396,-0.3043945868953726,-0.2743237312695293,0.1990435207357295,0.1280020792674829,0.582825043075123,0.7060300726014812,0.1979937461752399,0.06951054043793614,0.2927748288617803,0.34024482286715635,-0.0013665581662045678,-0.00960769664358957,-0.7020591998108288,-0.590895955738454,0.2106753578582528,-0.19123806590343312,0.22637270200730095,0.29825871348024363,0.052384944157075564,-0.0268900771846573,0.1345157533164165,0.2811305661724437,-0.10413799897637854,-0.2242909467409669
cerebellum-R,0.25440900308784176,0.05469417420511269,-0.03586036060504472,0.035106728914903185,0.3502741023962944,0.1969949282613537,0.1886926092115517,-0.11998864638121373,-0.06635645162669479,-0.013405051878208507,0.16126974537636177,-0.1982242267599552,-0.2390610755355102,-0.43466277163159456,0.14784790702643213,-0.14412921462836725,0.0,0.00603548515893626,0.09454899684080298,-0.1807886543237554,0.03528431090322773,-0.9081678819746322,-0.8858433174033109,-0.11563967576889692,0.0703434309866067,-0.5102595609814641,-0.5800326728000744,-0.5273296236220113,-0.3469282621323846,-0.6399157022827694,-0.19359252647484138,-0.6575724930230714,-0.3653904601273993,-0.22405264180490272,-0.15482445890402624,0.09263797101805814,-0.16536672179429598,-0.42514796396922133,-0.4458773823582527,-0.13393782062383786,-0.18540844925118258,-0.017572713047248556,-0.13143082854838514,0.3194281387696664,0.5824521280005215,0.25039334616641307,0.38050389323646194,0.18234677088797707,-0.49357585734598797,-0.13620439848929744,-0.2670361537478966,-0.3525018543220732,-0.39878876248195677,-0.5987825488831341,-0.4080697989292821,-0.08424178702578988,-0.35371367769635725,-0.6125570264521975,-0.43068291021590277,-0.08160253160069528,-0.46728533171714803,-0.1100626855824946,-0.2617348440765741,-0.1846270589634701,-0.5551952595776988,-0.4949666203770499,-0.5554049569074657,-0.5589546790576965,-0.5550499628139661,-0.483337361279723,-0.5101380111117785,-0.504238096730567,0.283010466947156,0.229152903930891,-0.02154170085940646,0.07900015323642158,-0.10562574672223739,-0.07352529509103015,-0.19418319446823876,0.41505251658562003,-0.7407250504536912,-0.37322202462068094,-0.41453967465022995,-0.3572793874597891,-0.2962715538344082,-0.3875836192478938,-0.19583071357048698,-0.28024102434217474,-0.12058259173734504,0.08225150144379774,-0.49056252492821756,-0.4939602445250251
cerebellum-L,0.17859868725870362,-0.027916932234141045,-0.07028806118496575,-0.029631509673410272,0.3263799634325306,0.16935515052881991,0.1923412961442942,-0.05703470314588431,-0.13205411853854754,-0.08383793219738495,0.2068813372201479,-0.09749147837436994,-0.15410892754564143,-0.31868591851967526,0.16511034049390302,-0.15879538701249235,0.006035485158936482,2.220446049250313e-16,0.004878678416051829,-0.16348962555997967,0.057302263549590615,-0.7712018006847454,-0.7785482290896295,-0.1280625810641274,0.02219268758489828,-0.5065991899871349,-0.5913998103105634,-0.4158561677798873,-0.23278588955926086,-0.5492942772789883,-0.14536222171451035,-0.5487013491433105,-0.3570032901209502,-0.27786717696218816,-0.18245229066559043,0.0931013242822526,-0.13263154492273418,-0.45284646973763115,-0.45774279448604555,-0.16294092126306786,-0.20196230637358933,-0.0357757088912192,-0.1651010611133278,0.18782593128058875,0.5768796473851007,0.19937771832089546,0.3549695465974221,0.15791794264344067,-0.48569669899398327,-0.10551268599693198,-0.25811855647322446,-0.3499739892610862,-0.3612621651715331,-0.5789715511435827,-0.35489712653024924,-0.08496298982845046,-0.3286521254723831,-0.5543739192696947,-0.4317937252066577,-0.07473231342346132,-0.41117825784904,-0.0930021529576393,-0.15176273226031264,-0.10782259767636931,-0.4824214382346075,-0.46845052032726886,-0.5796105583127292,-0.5598152272178775,-0.5441562802662109,-0.4374102409032317,-0.5396889732224788,-0.5224462752774391,0.28453347147759744,0.20999168784582214,0.030278647764747563,0.1671172367880509,-0.13231840791477545,-0.09095112263673952,-0.13154880110291545,0.48126455714844774,-0.7150976753948319,-0.332910462493195,-0.47012577996548754,-0.3910318176384261,-0.31648656303008754,-0.44266814635993645,-0.10649568809847006,-0.24988529740288162,-0.10280559851434887,0.09331320346607976,-0.4988748347491022,-0.45642839824734666
brainstem-excluding-substantia-nigra-,0.17051214015069888,-0.02404298266553173,0.1619521759414267,0.13344476276184036,0.629098614960194,0.5585529650180129,0.5004259722113598,0.4623186128199115,-0.015073014237500515,-0.06305235264743281,-0.027459676142295483,-0.148705490497156,-0.2659324178041202,-0.1797174190901621,0.4233342344731832,0.22925119363689717,0.09454899684080287,0.004878678416051829,0.0,0.26555091491057725,0.3860377586238377,-1.029644903262258,-0.8973217765495607,0.44948015715347167,0.5632967117092667,-0.38642661853886084,-0.650117180723526,-0.587985490346698,-0.2690523133432673,-0.855001032702901,-0.43339170614695843,-0.5021076269911633,-0.08128579326190027,-0.2634271132028617,-0.20349493036426905,-0.31275660316051557,-0.14829311017291297,-0.6040834550575346,-0.5646370518062034,-0.40031988529428275,-0.4209863110261775,-0.03340469809968358,-0.34662472430634683,0.7645079532292964,0.32759277272312287,0.3803586915577282,0.47724369321586785,0.5511003845798643,-0.20559988412417396,0.22770593440387504,-0.46606361469252733,-0.4441115272428351,-0.6498724059195506,-0.7211453741535242,-0.3628257051979516,-0.16669334547525497,-0.34461590389354113,-0.39222601980746385,-0.26135838967122316,0.013221656847934388,-0.40177344149145244,-0.1708695823879233,-0.37307081688586546,-0.2964003468675001,-0.728768082448422,-0.7992441435481656,-0.5712770652808815,-0.5533289766354239,-0.5318863346036199,-0.41114549220395286,-0.3134723282803494,-0.3711429558222752,0.5386962838476832,0.49066211162937334,0.08199213683394385,0.4165583292732459,0.25083196926687784,0.35831991965289534,0.11816264312741818,0.7130492183056862,-0.5923682609141574,-0.11239821721740695,-0.28085968630575253,-0.022828010461998102,-0.21496083381940867,-0.11127778391714079,0.2403855086942766,0.08042870684029818,0.2824549472750678,0.6868794969219132,-0.20020436190564275,-0.2569052040279675
insula-posterior-long-gyrus-L,0.12298637764914527,0.09451742436192084,0.19684936649099727,0.1186598169918977,0.28782480354260037,0.2293490541854406,0.07406364211536001,0.13494565067446232,0.014867182406537421,0.00668471044613933,-0.046296568545258654,-0.012810284114033621,-0.1641850455738907,0.061397372727928,-0.06151848160262302,0.01582022536991079,-0.18078865432375535,-0.16348962555997965,0.2655509149105773,-2.220446049250313e-16,0.1394102108060753,-0.4103446735234778,-0.24025996959651352,-0.11063596753850886,-0.10749983918854818,-0.44911184685846944,-0.17149256304361665,-0.4636599911292003,-0.4836986438533706,-0.19568814989323277,-0.17803362821982877,-0.2666840451244762,-0.02616846942834862,-0.26731788728857,-0.22183590369457876,-0.08281015902506433,-0.028037838303472395,-0.24828725552053496,-0.09726745320556743,-0.13270950184531716,-0.009593448123785611,0.2276551228730188,-0.10809244759773363,0.5127726264999665,-0.12540822539291815,-0.1276076694149309,0.3468626269133769,0.22589136490792946,-0.27649235998611704,-0.38868274552186166,0.011033776554438268,-0.08820297539810848,-0.14342294155743848,0.1475599358889403,-0.3336635283586947,-0.3198320050435691,-0.3326381101842358,-0.2836227431387534,-0.18318574809859983,-0.3650176847470887,-0.22352157376127763,-0.0566499825031664,-0.5045835485273754,-0.34048024913750113,-0.5530054621128331,-0.39119990262286747,-0.005388723860469055,0.0967103936573213,-0.08048903478141443,0.061457625302615726,0.13663874586494898,0.532433217613626,0.0034270236446305724,0.2665192347957208,-0.16269513496469934,-0.04674377700706156,0.2658428701160747,0.19302930502871674,0.1123286169296405,0.11580176691746462,-0.11907993237283901,-0.15273164555358282,0.26599990121891703,0.14983106303949834,0.34122536400251696,0.3211250227777381,0.2189737302680108,0.1347647296550823,0.4720290484073494,0.22554449543592175,0.3425549189295197,0.25458336779847746
insula-posterior-long-gyrus-R,0.2072892961966311,0.27317532935417643,0.4086283524383211,0.2893568268372676,0.2728699356570601,0.1868552943473831,0.12918692700298923,0.20161022656122296,0.15047904454178584,0.18270982760441568,0.04752261923523082,-0.07427652681328445,-0.04186469216588122,0.15676378156148416,0.09799373471964945,0.14695036514201526,0.03528431090322773,0.057302263549590615,0.3860377586238377,0.13941021080607552,0.0,-0.24604667488618698,0.007230518404002739,-0.09047878199204064,-0.0415566216865948,-0.38387112125206035,-0.20228557289826196,-0.5319380431150202,-0.4482415658901446,-0.20858403849192933,-0.09626774954577116,-0.24074052282792238,0.07169461641666505,-0.2336431761635005,-0.31410699191066377,-0.14841889036144157,-0.012006594959455663,-0.2831121404520361,-0.12873422008168983,-0.2875771164819012,-0.15018668719249995,0.04151993550018002,-0.1103177020358232,0.5320423273470164,-0.028062811481301575,0.005228669059092361,0.41690208655119065,0.29057659284302795,-0.39674682421985674,-0.23493180324462648,-0.22308347221176283,-0.20933769072886318,-0.19149624286552563,0.04307798171931246,-0.404118623600534,-0.33686969061539507,-0.44067925860919754,-0.30180009910628347,-0.23269819627692234,-0.21986161559583411,-0.199163456342653,0.016901541183321087,-0.23552686107492896,-0.20590004229850065,-0.4338514802580665,-0.18195256615493594,-0.1253168768975372,-0.04897707773177197,-0.11115321116832029,0.08457892864121744,0.0577807972970881,0.3760152905724389,0.19506274886617211,0.40966503088543704,0.07582851223686121,0.13831758221843943,0.27157545472370626,0.2774203748239767,0.12275330535888901,0.15009397590373824,-0.3714020956437949,-0.054591341100418245,0.08594621554279322,0.21351735602204172,0.25987842139951023,0.37752246043662346,0.3560979700106611,0.2973954733348823,0.3339463902893747,0.3084662524004785,0.15633167417461546,0.3543130024605263
OL-lateral-remainder-occipital-lobe-L,-0.9371198849127506,-0.9642528448660341,-0.9518256061639105,-0.8247600088985363,-0.7194281695222358,-0.748228115892234,-0.5756471330693018,-0.4678559109432793,-0.9204123209493678,-0.8648896125088726,-0.46193016797845127,-0.3735415704780417,-0.46534648378784405,-0.257364990927054,-0.8054170832584918,-0.9504309809502667,-0.9081678819746322,-0.7712018006847454,-1.0296449032622583,-0.41034467352347787,-0.24604667488618698,-1.1102230246251565e-16,-0.12444862014530556,0.39773618482863504,0.19253353307524723,0.30393595326350525,0.4761742247399209,0.7290063375433455,0.635236043473676,0.057286999740555844,-0.14563270360539393,0.16114889293871631,0.11367193509783353,-0.1475985874671771,-0.246249940732219,-0.2031499780753172,-0.18263084246300199,-0.0877956201548726,-0.07565339693654936,-0.17964458330704008,-0.12487799689256679,-0.25421437373079464,-0.11995232704288075,-0.020976972163126106,-0.4322719850071861,-0.1352473296612876,-0.5439595225917309,-0.5383933010696876,0.24822428348993053,0.25191255249178013,0.06980014708847584,-0.033660184151988515,0.12082545419882984,-0.222086100577442,0.6546538728706754,0.4730933281896889,0.01916905800864574,0.1394048061023828,-0.10208871481869486,0.001987198858211081,0.21764323292950133,0.1513512287562492,0.046716079182269166,-0.07656985460789556,-0.06518344771557272,-0.03599292310723101,-0.04668344375875133,-0.1291202642172233,0.1803673732285715,-0.05808837183315241,-0.23422734696162617,-0.3286518971371072,-0.05024889232246027,-0.07470728010662908,-0.14358194328238608,-0.17060213664965526,0.1073127071051907,0.09820038570380801,-0.39463643328349585,-0.6268990618918873,0.15020843543933354,0.12330068944086427,0.14597947111259316,0.013334141456852112,0.345479642218299,-0.2022365627448717,0.1662562068406621,-0.089037081968184,-0.29507392339065397,-0.45345974096787856,-0.227631093951636,-0.13915672897658818
OL-lateral-remainder-occipital-lobe-R,-0.7820831917450082,-0.8127523093397295,-0.7543636202630084,-0.6524824337195994,-0.42535115643117516,-0.4862273319556727,-0.3862703789726334,-0.3523976434883438,-0.7493323472104501,-0.680171412166287,-0.3513599222011221,-0.3501371272126418,-0.3937044173485278,-0.32472443204280976,-0.5345862125160965,-0.6356477643837648,-0.8858433174033109,-0.7785482290896295,-0.8973217765495606,-0.24025996959651352,0.007230518404002739,-0.12444862014530544,-1.1102230246251565e-16,0.5455502496017957,0.2844150930819468,0.29412474846931136,0.4107401238456344,0.5803830731584423,0.6971964047170265,-0.126692963130473,0.051760647267903914,0.08862518833005481,0.14896898819838317,-0.03744007830946909,-0.13493527116914916,-0.014160034211638188,0.04114893580855791,-0.07657264401507395,-0.04618858954888294,-0.25660165747456987,-0.20426493670867446,-0.2574463123035992,-0.1606899703085115,0.08046237802934408,-0.3659541059133968,0.06794158642662243,-0.4158390437213073,-0.4192188606721714,0.399213313056362,0.5469601567626422,0.05521377440844073,0.02430396344054747,-0.08039846926533158,-0.3819114934598414,0.647108515468732,0.6046495668723633,-0.03934276094355818,0.18510640658809022,-0.04066893777646327,0.18142754921122936,0.16981854670257182,0.18496538984920813,-0.0713671871898175,-0.06319866503616689,-0.08076080960133625,0.05140280418622867,-0.03384816357917521,-0.08856654563283788,0.014104827034298197,-0.09747594887392211,-0.14825951104185428,-0.31631547382745984,0.10727294358538025,0.10201207809514473,0.18333813024722884,0.27035988155693413,0.20359297304929364,0.18194929885623268,-0.2815023683893865,-0.42444024077938436,0.03580262739778685,0.3670530816853363,0.011890449219368174,0.0163947760764351,0.19421439429583856,-0.14588816542148042,0.2720904424744046,0.0755491160909025,-0.19862957727231192,-0.29477657772180965,-0.12720361833837934,0.022266028093282264
