,TL-hippocampus-R,TL-hippocampus-L,TL-amygdala-R,TL-amygdala-L,TL-anterior-temporal-lobe-medial-part-R,TL-anterior-temporal-lobe-medial-part-L,TL-anterior-temporal-lobe-lateral-part-R,TL-anterior-temporal-lobe-lateral-part-L,TL-parahippocampal-and-ambient-gyrus-R,TL-parahippocampal-and-ambient-gyrus-L,TL-superior-temporal-gyrus-middle-part-R,TL-superior-temporal-gyrus-middle-part-L,TL-middle-and-inferior-temporal-gyrus-R,TL-middle-and-inferior-temporal-gyrus-L,TL-fusiform-gyrus-R,TL-fusiform-gyrus-L,cerebellum-R,cerebellum-L,brainstem-excluding-substantia-nigra-,insula-posterior-long-gyrus-L,insula-posterior-long-gyrus-R,OL-lateral-remainder-occipital-lobe-L,OL-lateral-remainder-occipital-lobe-R,CG-anterior-cingulate-gyrus-L,CG-anterior-cingulate-gyrus-R,CG-posterior-cingulate-gyrus-L,CG-posterior-cingulate-gyrus-R,FL-middle-frontal-gyrus-L,FL-middle-frontal-gyrus-R,TL-posterior-temporal-lobe-L,TL-posterior-temporal-lobe-R,PL-angular-gyrus-L,PL-angular-gyrus-R,caudate-nucleus-L,caudate-nucleus-R,nucleus-accumbens-L,nucleus-accumbens-R,putamen-L,putamen-R,thalamus-L,thalamus-R,pallidum-L,pallidum-R,corpus-callosum-,Lateral-ventricle-excluding-temporal-horn-R,Lateral-ventricle-excluding-temporal-horn-L,Lateral-ventricle-temporal-horn-R,Lateral-ventricle-temporal-horn-L,FL-precentral-gyrus-L,FL-precentral-gyrus-R,FL-straight-gyrus-L,FL-straight-gyrus-R,FL-anterior-orbital-gyrus-L,FL-anterior-orbital-gyrus-R,FL-inferior-frontal-gyrus-L,FL-inferior-frontal-gyrus-R,FL-superior-frontal-gyrus-L,FL-superior-frontal-gyrus-R,PL-postcentral-gyrus-L,PL-postcentral-gyrus-R,PL-superior-parietal-gyrus-L,PL-superior-parietal-gyrus-R,OL-lingual-gyrus-L,OL-lingual-gyrus-R,OL-cuneus-L,OL-cuneus-R,FL-medial-orbital-gyrus-L,FL-medial-orbital-gyrus-R,FL-lateral-orbital-gyrus-L,FL-lateral-orbital-gyrus-R,FL-posterior-orbital-gyrus-L,FL-posterior-orbital-gyrus-R,FL-subgenual-frontal-cortex-L,FL-subgenual-frontal-cortex-R,FL-subcallosal-area-L,FL-subcallosal-area-R,FL-pre-subgenual-frontal-cortex-L,FL-pre-subgenual-frontal-cortex-R,TL-superior-temporal-gyrus-anterior-part-L,TL-superior-temporal-gyrus-anterior-part-R,PL-supramarginal-gyrus-L,PL-supramarginal-gyrus-R,insula-anterior-short-gyrus-L,insula-anterior-short-gyrus-R,insula-middle-short-gyrus-L,insula-middle-short-gyrus-R,insula-posterior-short-gyrus-L,insula-posterior-short-gyrus-R,insula-anterior-inferior-cortex-L,insula-anterior-inferior-cortex-R,insula-anterior-long-gyrus-L,insula-anterior-long-gyrus-R
TL-superior-temporal-gyrus-middle-part-R,0.29841707707187476,0.45162295577355843,0.3884240213007055,0.48989352295760996,0.15891270058538118,0.23365237277741718,0.3308792907040465,0.3166704779434534,-0.005743963617100349,0.21424037173760468,0.9999999999999999,0.7893465489632273,0.23001199370674688,0.2452146068102259,0.12483204453717127,0.2884830672077926,0.04677277081041597,0.10144936296593539,0.09483872936942865,0.3658989251797413,0.41970281169080487,0.008731626864042986,0.10259936413878899,-0.13685039131434112,-0.28397180175108483,-0.33221264277136064,-0.16674643728286934,-0.35417839814590063,-0.3753991347880453,0.35583636425513504,0.49028218546787805,-0.2378089711842723,-0.164121009877034,-0.2822351497335266,-0.31228300810949966,0.04012988142796612,0.15780408644791527,-0.21829597955862595,-0.1927223996072223,-0.32938867581209536,-0.21800297921867992,-0.3099012186085791,-0.3123989488414411,-0.05445565136370071,0.11958498754819644,0.07823850455598667,0.26213340931902596,0.34109833939558193,-0.1654141394247402,-0.2780881452159807,0.09466216204698444,0.13815493044176985,0.026491854466553916,-0.0579747143748752,-0.04022957744853236,-0.036022484692360766,-0.4905733018750157,-0.3737171963173112,0.035398065798874064,0.15280521573409586,-0.32888268863203496,-0.2910994997564601,0.060164993243233704,-0.10968779875759525,-0.20274591859637714,-0.19852530650898806,-0.013024370112306102,-0.012087824564021542,-0.3192392775261022,-0.2182187956569024,0.0070603776339763875,-0.11312510543980496,0.35771641616812194,0.42284588129047757,0.3863044291876709,0.5657547554245675,0.1562216687468238,0.06480516032521483,0.44332468116924517,0.5123868534497146,-0.32944028695352845,0.0888931235676716,-0.07373478703889212,0.020849976043462806,0.20307676367194916,0.3743022048040576,0.24594945170265753,0.23827536952795508,0.15867837675515364,0.16624838850714668,0.3129686395850834,0.39689466252582567
TL-superior-temporal-gyrus-middle-part-L,0.1254975529616627,0.2065521904837578,0.28705742600558526,0.23576438470878489,0.1160971797423104,0.19648408133539533,0.28210473476267267,0.46731225052837655,-0.00374303396897888,0.00913947447992298,0.7893465489632272,0.9999999999999999,0.25868328271346663,0.4505604816998404,0.07814396211635213,0.25583327969111513,-0.34236699106867013,-0.2862745662550514,-0.22180289413072535,0.5596751779830822,0.4125416696828236,0.12148135154787679,0.09602341433589984,-0.10755216753131143,-0.4376859243110386,-0.0014701270354856193,0.1295009053427846,0.05062057797475935,-0.19337700391634177,0.6115379952504325,0.3938965160995548,0.10113117334799406,0.14604032340749085,-0.1804619759381837,-0.2005386005270349,0.044475108655692173,0.13979927001114742,0.1083020939906537,0.11920164389371507,-0.42719963244016373,-0.33456551272406126,-0.16291322050159326,-0.26685814593481505,-0.32430342733887396,-0.2140900068947082,-0.20852982897973074,0.03722501285156631,0.13497877916477746,0.21914436738342968,-0.14345768438152284,0.24155119232246433,0.24506417886277512,0.16621421491016114,0.10839472298283322,0.23848763293226885,0.02334725197267525,-0.12283799753634612,-0.03140676510329155,0.42817665097894314,0.20214644807005902,0.09070043339871976,0.04362462190693865,0.020914523099886475,-0.1595339024157078,-0.09205008627091489,-0.1983924520465667,0.24449210697450263,0.24736496780918224,0.045015965128835725,-0.022855531390396373,0.2833375024255315,0.15008732372085282,0.06002575634671765,0.16957076068860702,0.35310514416135225,0.41334618782351507,0.04886356838673945,-0.027913810669783337,0.49185805015277856,0.29467698514753005,0.154347288813241,0.1332302045513895,0.307246424688371,0.2524612960795831,0.5467764282391958,0.5203191672106231,0.4053917228632153,0.34321596155668405,0.30929181692215507,0.0867972595968228,0.5235799709584787,0.47511073672429094
TL-middle-and-inferior-temporal-gyrus-R,0.06057481108765495,0.15629065761947472,0.17962105595476693,0.017569295904561993,0.3086775543875202,0.35945439308502897,0.670184464316622,0.6222058988288475,0.21536257346708604,0.18486497915821967,0.23001199370674685,0.2586832827134666,1.0,0.7747913376467351,0.2685789806328458,0.28728537266665,-0.05524836826736639,3.3268614825295914e-06,-0.10276127577011279,0.044583076210247624,0.06821794507433306,-0.14905219353665725,-0.12614918807945474,0.1305960248701759,0.130273644033082,0.0996066690692361,0.2256692567420836,0.13093745990452207,0.2577998377041427,0.12709764453567954,0.3269462921463495,0.16487833344549258,0.250163323807348,0.10150126828918618,0.15125054080964861,0.3220325239200497,0.22084204537179244,0.2267957808948486,0.23062024306972292,-0.109894321312557,-0.08262752341211393,0.08171667423842686,-0.2066885576472913,-0.07637941330824512,0.1855476234236404,-0.033718455995462054,-0.25211456617458894,-0.3067393361398519,-0.047346817055800884,-0.01659680706349986,0.4319618661625058,0.4490883180972827,0.11282563582033645,0.4134342234947076,0.3219132463267646,0.4453710180929258,0.1712193055290936,0.26763177064673416,-0.1896342903436046,-0.20232961596720084,-0.1987053537159989,-0.17526700938601242,-0.24464607992475437,-0.21436560771476107,-0.13753837838083188,-0.15867316230060025,0.2612957331501397,0.37892746955694395,0.11451828714696809,0.28442942929078113,0.3142310679125424,0.13509754329312376,0.4759178065521553,0.4939108245654809,0.29566070301395486,0.336832570360339,0.26276017315926214,0.30823339616453904,0.4699513612775198,0.41257660489487424,0.1207569282580006,0.13732071112652386,0.17734591384774948,0.21427676110814708,0.35965629889939893,0.32276236170907613,0.026927596855999603,0.24941760791825746,0.08000158390741173,0.09644179449883022,0.15504454395363576,0.22333982961769616
TL-middle-and-inferior-temporal-gyrus-L,0.04854428963225862,0.02017153364239212,0.24959510072344165,0.0337974537378221,0.3566637272024686,0.3702089349517099,0.445199245548678,0.7048042567529285,0.27742974860251846,0.09117843634967353,0.2452146068102259,0.4505604816998405,0.7747913376467352,1.0,0.27683785988090354,0.22836980885765293,-0.33498773086050043,-0.28655018723983733,-0.2540134033431908,0.24480911452539908,0.20225263250887396,-0.013619707218147625,-0.16186410723832242,0.03871671997159452,-0.0219970406955192,0.12789838365145217,0.3096748841156028,0.34192870759403693,0.2294176491281166,0.3928889848715241,0.2377604918910174,0.17348218166872867,0.07778266963536891,-0.06014085027676358,-0.010554491566541735,-0.0658289033677558,-0.005860152758049163,0.14157610893066794,0.19135431439300943,-0.2087101159111838,-0.1550839348482087,-0.028249552278895522,-0.1979969429973088,-0.20504574640731071,0.048948571804018924,-0.19642107256033894,-0.17152641381292558,-0.3293195437411502,0.21263034631985922,-0.07007302453483877,0.3034349337428979,0.30226939728391045,0.15126888423431586,0.3776050532216317,0.38827890143754046,0.18351147671162113,0.2975037835579052,0.3804074688640183,0.09717462094925965,-0.1826676370611001,-0.09454085223215132,-0.13078999688869428,-0.07866621529826663,-0.12770557393289575,-0.16455834293030452,-0.17411776471731955,0.15369175012169153,0.29607359868569294,0.34261980252801494,0.19266464564112534,0.3911597539448187,0.18172116921378786,0.21921579403382122,0.2625087354523674,0.13970520428893737,0.10717979318951658,0.1567875788771485,0.2956871708818156,0.5604911602759938,0.35197332299621975,0.2043743593270473,-0.10584149699039444,0.2980377384506553,0.26405700817669625,0.4302236050426164,0.27288589991815854,0.1864610439772031,0.34705086365559784,0.19981425709370276,0.0936505914119426,0.25401072965781657,0.2776709998683901
TL-fusiform-gyrus-R,0.4388880551692002,0.3879390569668157,0.661585351821571,0.5039863962202757,0.6851468185032041,0.6379411124978844,0.42142691410766475,0.5462596413618904,0.6833891279219166,0.5892308809873433,0.12483204453717128,0.07814396211635212,0.2685789806328458,0.27683785988090354,1.0,0.8062749655447764,0.22222282234132112,0.18186552602811837,0.49253932662617533,0.2759232168567823,0.36259320672038486,-0.5080164730454235,-0.3345204604006455,0.10958419197118209,0.27425889142491094,-0.40115806583053853,-0.3032120190428857,-0.26548132822019993,-0.2602281017332342,-0.2601653253570111,-0.05324730646059915,-0.5264332300277549,-0.36408911791322024,0.07329714359102418,0.05714820569951375,0.06382083426576725,-0.014821216104006154,-0.14863745016985438,-0.10546329151278587,0.02698959311154521,0.021660406367850955,0.09626245890487246,-0.027034051043632074,0.18853215383946403,0.4703358599501759,0.16965183120559324,0.2685104324028111,0.2751827061278321,0.02912262936764886,-0.02329614189012307,0.005096938446466127,-0.02611310306414597,-0.3979781326262561,-0.21207639124270453,-0.12048951562496958,-0.1193367688047903,-0.11865293481779315,-0.19220356847260833,-0.09494510748086431,0.036884995332960795,-0.4899363572408373,-0.4919827041655891,-0.15024028144997423,-0.08624375324363738,-0.1452015391662119,-0.16929670969022112,-0.2305865788812831,-0.22077141345145013,-0.1992506111804721,-0.3185432548320131,0.006957707584604995,-0.11041354439846343,0.4002908096853679,0.5520842130410276,0.41652064253087256,0.25864545463091965,0.14556059393224044,0.27080230420349966,0.2859149638305198,0.21890329193141006,-0.28427972869161855,-0.30897173005828354,0.17876434809054623,0.06997120516056173,0.12827880672517658,0.17675474478521064,0.36183710021754595,0.3506793014408241,0.22003619123655355,0.23659852811134827,0.19448503241371304,0.15702870694380466
TL-fusiform-gyrus-L,0.42495222955285833,0.4698345371656821,0.5756613902239877,0.5514578921379276,0.6559893819909242,0.6891374002406726,0.5665547807596034,0.6057877402845389,0.4405167403869927,0.4829052633197734,0.2884830672077926,0.25583327969111513,0.28728537266665,0.22836980885765293,0.8062749655447764,1.0,0.15465900503251942,0.09502865510427916,0.49057512890304017,0.43643730447332774,0.4080548747537502,-0.5779753760692844,-0.34787390555711106,0.08365013291045201,0.3067312548941739,-0.399182951552354,-0.3815255903426137,-0.3960608570764471,-0.35309322332436166,-0.07895686605168047,0.12950891903809464,-0.43272199484148116,-0.2994316753604863,0.13309197953977678,0.08361965887229925,0.23287398270405843,0.07501771674783493,-0.08834244292936741,-0.09275295300983447,-0.012503992193762836,-0.012337452723908293,0.12331472616193821,-0.1140658083404674,0.2068413622844528,0.2505901076454406,0.21268736141632238,0.3973585122608733,0.4497132764482498,0.03801792851564243,-0.13111680349490493,0.0934241754538577,0.10074157742158638,-0.35758317216240465,-0.20887639128199637,-0.12392246552969885,-0.0661641692638458,-0.18747215813670015,-0.23918219533394194,-0.04285468043026386,0.03300279635202296,-0.419627135188108,-0.4573492708858636,-0.41135092556435904,-0.22381292853501755,-0.23208580144224797,-0.355167673652974,-0.09791628772977967,-0.09116165344292146,-0.3120576471316326,-0.33684311170319803,0.12865041810843944,0.018812959954681473,0.38029927195572955,0.5875357884379614,0.48312154135027585,0.4601154768932073,0.2088278423023504,0.20489943451011283,0.348606488620421,0.3546907943786558,-0.15630596725605478,-0.08351312597501952,0.20264771612251656,0.10201084692366706,0.2953577676015699,0.37930854562291816,0.4592653491508085,0.44408828398995615,0.30858491521652626,0.34512088111912254,0.450296465408044,0.3263220833915346
cerebellum-R,0.4298272203047905,0.4514483993923808,0.2950059737181776,0.35188873889922184,0.15785817247405506,0.17121970994997018,0.10642702321247759,-0.11607045577327504,0.2976327518745762,0.40254080549545,0.04677277081041597,-0.34236699106867013,-0.05524836826736639,-0.33498773086050043,0.22222282234132112,0.1546590050325194,1.0,0.9771073819092787,0.6660073802898745,-0.24851012843224962,-0.1913410761823896,-0.5400792149463474,-0.5371300257492724,-0.2703167665408666,0.11153216922427651,-0.4733800438831794,-0.5231298355740264,-0.6046559336404185,-0.5222588442860328,-0.4985903405312756,-0.2805456508598948,-0.5456891931434876,-0.5168671587494202,-0.1810845280853365,-0.13392492049497762,0.036007977832887395,-0.14382557281164374,-0.32619421226787026,-0.3481200482808078,0.20746805328095663,0.20894285452475383,0.15220125839998896,-0.046124133162369706,0.2282285826697269,0.47370114165576255,0.12013176504755635,0.39264586346213565,0.4388625630048106,-0.6437931714640013,-0.4225120933774751,-0.3479568351247926,-0.3675138284959187,-0.28748623443643795,-0.36686000367531973,-0.6364026695699688,-0.41373415834541893,-0.3307924682476633,-0.5640623520522223,-0.508367421468962,-0.2537698923588947,-0.5187853912723054,-0.4440103189255443,-0.14524978665882196,-0.08648642072727365,-0.291712473165056,-0.34514192436514735,-0.48025943667780063,-0.5229541564851803,-0.5815996657382388,-0.419622828668884,-0.4996777836663151,-0.4995366831161175,0.23230144420557358,0.26886231931163035,-0.15808328317344175,-0.09758744401366866,-0.15807911067756275,-0.10503671888390675,-0.21608623068718436,0.24222984138147746,-0.6525269366359384,-0.39927755544346627,-0.4977220047335291,-0.44860620351909714,-0.3292302760000877,-0.2334930270025517,-0.2349655518318371,-0.35624125565152265,-0.16844171086573376,0.15070300290942398,-0.4156628044753255,-0.4613616294506119
cerebellum-L,0.37033554772783694,0.40979061436021924,0.24378968974556955,0.3035147076581854,0.10529925289230033,0.11901829270668131,0.06114769073768247,-0.12023321294944897,0.2537066526976704,0.3813269252362228,0.1014493629659354,-0.2862745662550513,3.326861482529592e-06,-0.2865501872398374,0.18186552602811834,0.09502865510427916,0.9771073819092789,1.0,0.6214929516270759,-0.274742732229093,-0.18954694515096493,-0.4298923538870918,-0.4466918384582385,-0.3538853610705347,0.0393786602390866,-0.5154088577784377,-0.5319397340461997,-0.5702211706472055,-0.45235939878842213,-0.40608362874719356,-0.20982798262807975,-0.49001316751447116,-0.48531777605218296,-0.20950669673012623,-0.14292305262946894,0.037089878462870825,-0.10069114672834807,-0.30764502996721405,-0.3217519239433468,0.20342767239327347,0.23358870655197758,0.15222877356233455,-0.025296673145056212,0.14948044105273892,0.4860045362089175,0.09135373867400348,0.37223713858225493,0.40953778857365136,-0.7040275345302615,-0.41551269100785265,-0.36369418135608156,-0.3809639577253396,-0.2682468600366659,-0.3762775604381577,-0.6309978115628017,-0.38579454594577084,-0.40627785149152706,-0.5915693311376995,-0.5222742218627687,-0.25940007286220473,-0.519671452992332,-0.4356020248332835,-0.05803477821963925,-0.020441872254104883,-0.24558258731777963,-0.299944325877318,-0.513568937002341,-0.54252074304712,-0.5823131982355445,-0.4064546187667608,-0.5345351200909166,-0.5484413145681415,0.20798754968779273,0.2350393385037642,-0.2001736400326477,-0.08790303517452147,-0.2157714229537975,-0.15288060479229149,-0.191553996493266,0.2592966560191195,-0.652156820646817,-0.38896588300681967,-0.5344149767846686,-0.45758295114507475,-0.3259151166509926,-0.2110736053196521,-0.16918676150502454,-0.3554463907805112,-0.2190553975424342,0.11646808750636903,-0.3966159175059251,-0.40443828823392525
brainstem-excluding-substantia-nigra-,0.47015998654249036,0.5408217939040537,0.5123565524131463,0.58783514182822,0.4780729514434779,0.5192469142368004,0.2076608652589495,0.1395167191375559,0.4026695283704057,0.5615494875036823,0.09483872936942865,-0.22180289413072532,-0.1027612757701128,-0.2540134033431908,0.49253932662617533,0.49057512890304017,0.6660073802898745,0.6214929516270759,1.0,0.1756990489505347,0.3337204702478749,-0.7166349542356147,-0.5179371313043516,-0.030170216289131316,0.3459109251729168,-0.5109517397240523,-0.5450754454251137,-0.7400855194332707,-0.4574334814362753,-0.5903562852822534,-0.3147560824751727,-0.583327773396602,-0.4072039594190205,0.047195527755774035,0.05634673174235924,0.09345599919895821,0.03862236088393377,-0.2990301705021137,-0.2747530093509131,0.26137266563181694,0.23020848052127968,0.18608024022762307,-0.03706766634225346,0.5362958400726471,0.5701011179027651,0.4853494054989967,0.5204321577599694,0.6799162773332181,-0.5044036607618553,-0.2385685644004557,-0.33542488135303655,-0.31644847808503496,-0.47176945635998097,-0.48838694985680237,-0.6547448402075623,-0.4025399096002617,-0.392196548514967,-0.45151256648237886,-0.4262463472718518,-0.1599165957596879,-0.5701516122070686,-0.40589757150285843,-0.37263176767066364,-0.30844418140209495,-0.5323793494109524,-0.46564013839398305,-0.4847363058126487,-0.457224015470424,-0.5152433498641267,-0.38105091732417157,-0.1889756637014091,-0.253899734691422,0.2346828745295756,0.42989106626966905,0.0839509445660157,0.21869760907842717,0.05224151700033155,0.2286541925578055,0.01108128569294718,0.44969082467983307,-0.5499225810650678,-0.226014897978717,-0.19558396044410162,-0.11591498485634931,-0.1293221405865835,0.08595799309229644,0.1573054413381662,0.036988166849759745,0.07564713126576873,0.4794133198599635,0.10231004932090662,-0.02983254639670906
insula-posterior-long-gyrus-L,0.29899240166574054,0.3646886370133849,0.35736192524000443,0.3836726621446008,0.3290573750865622,0.3840341202074376,0.2421699564809684,0.36601742268988396,0.25092630047273307,0.2849519626482263,0.3658989251797414,0.5596751779830822,0.044583076210247624,0.2448091145253991,0.2759232168567823,0.43643730447332774,-0.2485101284322496,-0.274742732229093,0.1756990489505347,0.9999999999999998,0.8427381051719534,-0.20000410519357115,-0.14830803971430773,-0.09437849713656249,-0.19186438412322573,-0.031428978281894664,0.043013510258631836,-0.21809252855274172,-0.30977718098282464,0.07112747628350594,-0.07317084271446654,-0.0742160868586894,0.024213198768996733,-0.02702512520333635,-0.0027248492101375585,0.26723414056057876,0.25642625979194567,0.18391650607376156,0.2134755918056864,-0.13648501338391658,-0.07284592080986724,0.22695614297180183,-0.026052163866946698,0.04158269294166478,-0.0020335054299386573,0.09779483918623362,0.4039318021964181,0.42453542757610624,0.10800324966774534,-0.16691975365139053,0.1496584109854895,0.05797487801773817,-0.15093479938973894,-0.1870654509323175,-0.024557856314974615,-0.17213739198386468,-0.18788422527321538,-0.08339044723929658,0.20987489567207257,0.050487146555989675,0.06476196831926025,0.02796145653088258,-0.2671223692263945,-0.2882107035349688,-0.254148727715464,-0.3427728860818982,0.06307586856454116,0.11814158875805301,-0.02465530013736436,-0.29065264993526657,0.21203852103699508,0.16029854714439506,-0.09724555901022783,0.18550139393786103,0.410978987106543,0.42265128402744573,0.09698559016569581,0.10041775417903066,0.26623692873653754,0.20354979262687548,0.16488479435996903,0.07446240316968465,0.47706992527697234,0.3702169072331218,0.48656612352946765,0.5926156829036202,0.628726868348411,0.5407507946533358,0.7237193231271886,0.6074165946784115,0.7046105767188862,0.609907114402285
insula-posterior-long-gyrus-R,0.3026414440752053,0.4036481080005465,0.3720447055739879,0.4194484216265057,0.40867153340144297,0.407084292281648,0.21537378829377132,0.30703368558577865,0.2794292326312275,0.3530226539159936,0.41970281169080476,0.4125416696828235,0.06821794507433306,0.20225263250887396,0.36259320672038486,0.40805487475375013,-0.1913410761823896,-0.18954694515096493,0.3337204702478749,0.8427381051719535,1.0,-0.20805224795251226,-0.07006929776962431,-0.013116715255041853,-0.04242386469845885,-0.17384446448581148,-0.02415039732238888,-0.2603150113647419,-0.1438344380938581,-0.03699379598530144,0.06714664736593878,-0.19754188360331085,-0.03241560411613828,-0.017729358963468514,-0.01988851544265213,0.23522362664434415,0.33090120084116104,0.044247846957693016,0.14217141312847337,-0.06908476868636786,0.01773382021824213,0.05926172701258562,0.009375827975061438,0.15138933389370393,0.1534001157665707,0.27613774892320175,0.3774691765693039,0.3668058218290276,-0.04960122513253379,-0.0021776879570656964,0.0816352371096631,0.07670272152417237,-0.1809530097993797,-0.1939691286046684,-0.04249208847530581,-0.019397810106078633,-0.2745425956204873,-0.09380127973469932,-0.01752625395900056,0.04015717070576492,-0.18851679173893657,-0.09844127944754326,-0.16724615011443889,-0.2612741057461066,-0.30853451112159935,-0.27763449126617257,-0.021293849857970053,0.07566982797360353,-0.02723582648482654,-0.21823531754389178,0.17904348340262993,0.19825239861795046,0.038843392342137927,0.2699074548409688,0.46893105869165214,0.5152674494886493,0.20414694938962127,0.2637541083746893,0.3249094450446525,0.3402353140706932,-0.07346874373705566,0.11370038069741673,0.32947215269556257,0.45570481485820863,0.3849725679872246,0.6102008544891098,0.6193710646680382,0.6257877558035418,0.5623871739758528,0.6300586276731455,0.5971399303625771,0.71892115432524
OL-lateral-remainder-occipital-lobe-L,-0.5388772686914124,-0.5386119682865286,-0.59578313516627,-0.4802776941143356,-0.548956311628504,-0.6112643399398756,-0.4459713867876388,-0.3470310470301503,-0.5253839253424734,-0.5014435540553733,0.008731626864042986,0.1214813515478768,-0.14905219353665725,-0.013619707218147627,-0.5080164730454235,-0.5779753760692843,-0.5400792149463474,-0.4298923538870918,-0.7166349542356149,-0.20000410519357115,-0.2080522479525123,0.9999999999999999,0.8330258411897188,-0.070819057280623,-0.3501207316967684,0.15980927557259528,0.20178099673752167,0.4775649885281085,0.3805006575931675,0.5490995332294036,0.3023006679112969,0.37774260339983795,0.19106934421325972,-0.11564148138557626,-0.08924425452458341,-0.14237459700389826,0.07474593747951115,0.11317093778472037,0.10288248395684076,-0.1437030979678277,-0.10921502723162253,-0.21309085531208713,0.05658798379562027,-0.4487268379329392,-0.39257061094537854,-0.2296978042970454,-0.3022690117981708,-0.30703464250528706,0.18941630469387494,0.19439982387736984,0.16299312835386306,0.10964283447376943,0.2172151111619571,0.09855200199660206,0.3816713690594627,0.22120830152783316,-0.047897588120288825,0.11471020965274355,0.2671136495729753,0.22631947388717616,0.40299655214364904,0.2551119428184797,0.685365352551227,0.47478977566171965,0.5297616123789867,0.5628079916972795,0.1197110633915619,0.08792877352804745,0.20408588783465006,0.1342721970513422,-0.08858535139686947,0.015684033800306068,-0.3050946302291372,-0.422754857146356,-0.1731070786243312,-0.13915837190159647,-0.1784254132703933,-0.2533545616618454,-0.1144590637753801,-0.3098548616355667,0.35794527633612677,0.18017573526423203,-0.01640095803386735,-0.042032171841318154,-0.10561536267264739,-0.18484762984549902,0.016576348559277712,-0.025580117673420354,-0.2832412674429082,-0.4670133223890238,0.03704205261595263,0.14936962124148442
OL-lateral-remainder-occipital-lobe-R,-0.36695483222201875,-0.34942275368019604,-0.39115295034242586,-0.27139170652765376,-0.3382268755386642,-0.415852810044132,-0.35377602053644,-0.34651091018133273,-0.39861814726696176,-0.3189144988538943,0.10259936413878899,0.09602341433589984,-0.12614918807945474,-0.16186410723832245,-0.33452046040064554,-0.34787390555711106,-0.5371300257492724,-0.4466918384582385,-0.5179371313043516,-0.14830803971430773,-0.07006929776962431,0.8330258411897189,0.9999999999999999,0.04720133687743704,-0.264903467853687,0.09980725808604438,0.13578139299135691,0.2438593844799835,0.36112151573015067,0.34442423615187523,0.5252801869107636,0.21393379269369878,0.20585730265540111,0.0012148165799655702,-0.016225860905542195,0.06217957319198487,0.25103483880324495,0.07947038391312088,0.07731743962662523,-0.17362502000982624,-0.13993031169381276,-0.20219621962778056,0.07679184160649967,-0.2581764404432746,-0.30907407255226177,-0.04988052478492983,-0.19357115174681014,-0.18450838460250474,0.19463856161972323,0.38127051842131354,0.13098853816753067,0.14080350909479944,0.034322642773284937,-0.028853760873604816,0.2739245016977562,0.272168612653854,-0.21750010403872155,0.063150753871436,0.20983850897436354,0.3385334686810037,0.32657047125809324,0.3011647084248597,0.602105283963054,0.54957595385273,0.5610661490849513,0.7173465571975897,0.09811845501498702,0.10050127661020615,0.01838276260923759,0.12182162651794268,-0.026679884842722143,0.03810456640741319,-0.14990573957515874,-0.23883619241203263,0.07906262497682155,0.1949965778697976,-0.06614362916149517,-0.16610388923837321,-0.046747614853605055,-0.17871878239314734,0.1578654804484915,0.3912233872728815,-0.09437486121749589,-0.042373951796524624,-0.20401053626338597,-0.09418282791521974,0.0602688634182074,0.10718700640879904,-0.2765278877283058,-0.40316027986441516,0.10348263333821016,0.2921643287257405
CG-anterior-cingulate-gyrus-L,-0.1307514459955915,-0.12259789017077799,0.036869075320196024,-0.00828221715248012,0.16678967783507978,0.25739644382308025,0.32962389343087467,0.28350038636961855,-0.04958946777306947,-0.11534234355913502,-0.13685039131434112,-0.10755216753131144,0.1305960248701759,0.03871671997159452,0.10958419197118208,0.08365013291045202,-0.2703167665408666,-0.35388536107053464,-0.030170216289131323,-0.09437849713656249,-0.013116715255041853,-0.07081905728062299,0.04720133687743704,0.9999999999999999,0.6891029181302942,0.3982046695891093,0.3564412931505058,0.16591368042696544,0.24807642806823144,-0.10613613833420894,-0.04878263290215838,0.1397687193757493,0.2696112617027628,0.6048125425614901,0.5216838082167402,0.3093483650992684,0.35815387282358696,0.2136965688949043,0.16542791153626357,-0.0021241779059152782,-0.13812360728437834,-0.005664340275680052,0.010823439356513495,0.5363731084537859,-0.003328876601461816,0.456657693957874,-0.47706965902505194,-0.2289073974048464,0.27141582773072226,0.2692363054777814,0.5859802432493619,0.5791330175878557,-0.03784479735231812,0.17948339023398927,0.36637283527944364,0.3946930608614636,0.3977834060819454,0.5234285945557836,-0.020741727852732542,-0.0029241589889176275,-0.009405938660203396,0.08593761720313842,-0.1792296096145736,-0.2016068646256611,-0.21931417624550853,-0.061360061479445116,0.4556472283071472,0.3896791366864665,0.09011015281805905,0.26898022560962287,0.4606707087149877,0.45511852474836634,0.5060369381449816,0.3129043025097292,0.5693825271757911,0.3739095798246045,0.7507054912700725,0.4503616837952165,0.21076881121423535,0.10666823640293345,0.3367535254708148,0.26507420730784487,0.4847572129642771,0.3264027469744852,0.12669774518870713,0.01606799032414484,-0.2397800291029749,-0.04901115913027521,0.1346775902346564,-0.16888019779133817,0.1334100245743985,0.00516501664066067
